Lineage,SNP
BL,828
BL,1363
BL,1361
BL,1345
BL,1351
BL,729
BL,879
BL,1359
BL,768
BL,801
BL,1345
BL,862
BL,785
BL,875
BL,1874
BL,767
BL,1889
BL,760
BL,1362
BL,856
BL,815
BL,1878
BL,1381
BL,833
BL,801
BL,845
BL,797
BL,885
BL,850
BL,1368
BL,712
BL,837
BL,1364
BL,1332
BL,815
BL,797
BL,1827
BL,866
BL,812
BL,743
BL,724
BL,652
BL,742
BL,1352
BL,1318
BL,735
BL,738
BL,765
BL,750
BL,678
BL,1303
BL,772
BL,628
BL,750
BL,776
BL,697
BL,686
BL,704
BL,839
BL,1690
BL,766
BL,728
BL,1331
BL,771
BL,1357
BL,747
BL,706
BL,1330
BL,728
BL,1299
BL,716
BL,700
BL,843
BL,701
BL,668
BL,695
BL,713
BL,749
BL,726
BL,535
BL,1269
BL,940
BL,822
BL,689
BL,672
BL,856
BL,706
BL,830
BL,777
BL,688
BL,738
BL,828
BL,727
BL,812
BL,1321
BL,1298
BL,748
BL,666
BL,830
BL,723
BL,741
BL,790
BL,717
BL,716
BL,702
BL,692
BL,704
BL,627
BL,834
BL,767
BL,662
BL,640
BL,1312
BL,1121
BL,716
BL,1323
BL,743
BL,752
BL,1940
BL,737
BL,1284
BL,721
BL,1705
BL,718
BL,739
BL,694
BL,737
BL,1243
BL,682
BL,1282
BL,682
BL,659
BL,706
BL,688
BL,1282
BL,813
BL,765
BL,747
BL,781
BL,716
BL,763
BL,765
BL,659
BL,677
BL,730
BL,809
BL,1633
BL,699
BL,765
BL,717
BL,744
BL,708
BL,685
BL,643
BL,651
BL,762
BL,716
BL,710
BL,1901
BL,666
BL,727
BL,792
BL,752
BL,744
BL,1302
BL,721
BL,1687
BL,738
BL,744
BL,1310
BL,769
BL,1645
BL,1308
BL,744
BL,830
BL,684
BL,704
BL,1282
BL,1925
BL,1287
BL,697
BL,693
BL,711
BL,754
BL,698
BL,705
BL,721
BL,804
BL,793
BL,1613
BL,1586
BL,770
BL,1297
BL,716
BL,751
BL,800
BL,661
BL,714
BL,642
BL,742
BL,712
BL,1316
BL,691
BL,755
BL,663
BL,756
BL,724
BL,653
BL,822
BL,503
BL,635
BL,689
BL,660
BL,653
BL,802
BL,757
BL,696
BL,700
BL,691
BL,794
BL,718
BL,1290
BL,627
BL,752
BL,680
BL,690
BL,683
BL,655
BL,708
BL,748
BL,692
BL,1949
BL,745
BL,1299
BL,1312
BL,1298
BL,1300
BL,1317
BL,727
BL,622
BL,1312
BL,681
BL,735
BL,809
BL,1898
BL,750
BL,1931
BL,731
BL,1312
BL,667
BL,677
BL,785
BL,783
BL,725
BL,691
BL,1909
BL,1322
BL,741
BL,774
BL,690
BL,727
BL,707
BL,809
BL,1326
BL,658
BL,646
BL,787
BL,1301
BL,807
BL,1272
BL,631
BL,754
BL,708
BL,1898
BL,708
BL,718
BL,832
BL,813
BL,806
BL,755
BL,885
BL,1305
BL,765
BL,1351
BL,755
BL,785
BL,811
BL,908
BL,720
BL,795
BL,1264
BL,899
BL,810
BL,862
BL,850
BL,917
BL,857
BL,757
BL,791
BL,847
BL,882
BL,1714
BL,773
BL,874
BL,1346
BL,789
BL,823
BL,1367
BL,836
BL,771
BL,1345
BL,1313
BL,762
BL,891
BL,842
BL,860
BL,860
BL,854
BL,804
BL,1241
BL,875
BL,882
BL,763
BL,767
BL,914
BL,815
BL,899
BL,841
BL,870
BL,897
BL,800
BL,842
BL,877
BL,821
BL,1383
BL,1249
BL,768
BL,861
BL,780
BL,870
BL,846
BL,896
BL,769
BL,856
BL,807
BL,748
BL,804
BL,809
BL,822
BL,1276
BL,1101
BL,802
BL,869
BL,738
BL,1311
BL,753
BL,801
BL,788
BL,854
BL,827
BL,1956
BL,839
BL,870
BL,1263
BL,828
BL,1743
BL,778
BL,756
BL,825
BL,1303
BL,801
BL,1256
BL,804
BL,749
BL,841
BL,1279
BL,865
BL,815
BL,864
BL,837
BL,723
BL,851
BL,857
BL,1702
BL,836
BL,755
BL,859
BL,861
BL,800
BL,851
BL,804
BL,839
BL,856
BL,859
BL,789
BL,830
BL,800
BL,1915
BL,730
BL,867
BL,850
BL,844
BL,1261
BL,830
BL,1733
BL,817
BL,823
BL,1240
BL,837
BL,1736
BL,1256
BL,792
BL,881
BL,865
BL,787
BL,1249
BL,1943
BL,783
BL,1276
BL,843
BL,749
BL,796
BL,851
BL,850
BL,848
BL,793
BL,1702
BL,844
BL,1655
BL,869
BL,1252
BL,768
BL,888
BL,729
BL,777
BL,840
BL,769
BL,736
BL,831
BL,770
BL,1265
BL,770
BL,876
BL,804
BL,890
BL,798
BL,870
BL,750
BL,835
BL,745
BL,830
BL,845
BL,882
BL,1361
BL,734
BL,809
BL,744
BL,790
BL,794
BL,858
BL,802
BL,705
BL,782
BL,817
BL,815
BL,769
BL,1929
BL,874
BL,844
BL,1266
BL,1272
BL,1246
BL,1262
BL,741
BL,869
BL,1267
BL,755
BL,772
BL,1257
BL,834
BL,779
BL,895
BL,1919
BL,769
BL,1945
BL,750
BL,1267
BL,860
BL,827
BL,1918
BL,1384
BL,826
BL,779
BL,850
BL,822
BL,879
BL,846
BL,1274
BL,737
BL,849
BL,1273
BL,1254
BL,813
BL,819
BL,1869
BL,844
BL,823
BL,1585
BL,1560
BL,1613
BL,1575
BL,1615
BL,2103
BL,1596
BL,1654
BL,1586
BL,1673
BL,1602
BL,1615
BL,1656
BL,1629
BL,1571
BL,2071
BL,1728
BL,1617
BL,1574
BL,1680
BL,1619
BL,1645
BL,1625
BL,1607
BL,1653
BL,1601
BL,1537
BL,1635
BL,1619
BL,1566
BL,1683
BL,1661
BL,1627
BL,1625
BL,1696
BL,1622
BL,1577
BL,1635
BL,1660
BL,1707
BL,1677
BL,1545
BL,1620
BL,1650
BL,1637
BL,1643
BL,1586
BL,1688
BL,1636
BL,1678
BL,1674
BL,1578
BL,1580
BL,2069
BL,1840
BL,1629
BL,1645
BL,1644
BL,1597
BL,1621
BL,1597
BL,1581
BL,1655
BL,1565
BL,1629
BL,1579
BL,1601
BL,1567
BL,1629
BL,1605
BL,1710
BL,1664
BL,2061
BL,1591
BL,1627
BL,1598
BL,1629
BL,1627
BL,1715
BL,1672
BL,1501
BL,1544
BL,1585
BL,1611
BL,1555
BL,1705
BL,1571
BL,1575
BL,1635
BL,1668
BL,1654
BL,1603
BL,2083
BL,1970
BL,1602
BL,1625
BL,1572
BL,2108
BL,1627
BL,1583
BL,1588
BL,1625
BL,1595
BL,2173
BL,1675
BL,1628
BL,1627
BL,2088
BL,1583
BL,1613
BL,1649
BL,1674
BL,1586
BL,1599
BL,1651
BL,1606
BL,2072
BL,1597
BL,1639
BL,1627
BL,1533
BL,1674
BL,1676
BL,1640
BL,1679
BL,1594
BL,1586
BL,1636
BL,1683
BL,1569
BL,1577
BL,1627
BL,1575
BL,1605
BL,1699
BL,1686
BL,1562
BL,1623
BL,1616
BL,1620
BL,1685
BL,1638
BL,1655
BL,1627
BL,1631
BL,1629
BL,1675
BL,1604
BL,1630
BL,1569
BL,1596
BL,2156
BL,1584
BL,1655
BL,1482
BL,1574
BL,1582
BL,2096
BL,1612
BL,1598
BL,1604
BL,2069
BL,1573
BL,2063
BL,1649
BL,1586
BL,1634
BL,1615
BL,1573
BL,2072
BL,2179
BL,1612
BL,2078
BL,1564
BL,1556
BL,1647
BL,1623
BL,1595
BL,1540
BL,1621
BL,1699
BL,1613
BL,1702
BL,1680
BL,1543
BL,2075
BL,1543
BL,1622
BL,1571
BL,1570
BL,1630
BL,1622
BL,1620
BL,1639
BL,1622
BL,1634
BL,1602
BL,1572
BL,2078
BL,1640
BL,1677
BL,1684
BL,1655
BL,1698
BL,1622
BL,1647
BL,1632
BL,1612
BL,1634
BL,1606
BL,1632
BL,1557
BL,1581
BL,1639
BL,1696
BL,1686
BL,1621
BL,1587
BL,1633
BL,1565
BL,1660
BL,1670
BL,1625
BL,1575
BL,1611
BL,1643
BL,1576
BL,1672
BL,1669
BL,1649
BL,1605
BL,1587
BL,1670
BL,1609
BL,1576
BL,1567
BL,1586
BL,2187
BL,1680
BL,1579
BL,2075
BL,2075
BL,2053
BL,2075
BL,1598
BL,1672
BL,2092
BL,1589
BL,1583
BL,2080
BL,1580
BL,1661
BL,1622
BL,1612
BL,1694
BL,2163
BL,1577
BL,2185
BL,1587
BL,2065
BL,1625
BL,1612
BL,1678
BL,1696
BL,1652
BL,1654
BL,2178
BL,1665
BL,1675
BL,1628
BL,1535
BL,1587
BL,1584
BL,1594
BL,1605
BL,2065
BL,1642
BL,1601
BL,1558
BL,2075
BL,1699
BL,2070
BL,1579
BL,1643
BL,1684
BL,2136
BL,1583
BL,1565
BL,786
BL,740
BL,788
BL,745
BL,1313
BL,1330
BL,753
BL,803
BL,823
BL,836
BL,679
BL,1265
BL,844
BL,698
BL,773
BL,829
BL,724
BL,712
BL,765
BL,849
BL,1727
BL,812
BL,821
BL,1360
BL,792
BL,1400
BL,788
BL,787
BL,1359
BL,776
BL,1349
BL,755
BL,866
BL,883
BL,768
BL,716
BL,732
BL,760
BL,788
BL,807
BL,595
BL,1257
BL,1039
BL,835
BL,782
BL,745
BL,867
BL,732
BL,864
BL,793
BL,774
BL,737
BL,876
BL,668
BL,868
BL,1354
BL,1263
BL,775
BL,707
BL,864
BL,841
BL,804
BL,841
BL,759
BL,768
BL,758
BL,748
BL,842
BL,697
BL,912
BL,798
BL,744
BL,666
BL,1285
BL,1081
BL,745
BL,1308
BL,737
BL,813
BL,1999
BL,848
BL,1292
BL,790
BL,1761
BL,753
BL,804
BL,726
BL,772
BL,1297
BL,740
BL,1252
BL,776
BL,852
BL,759
BL,829
BL,1325
BL,840
BL,856
BL,747
BL,768
BL,854
BL,935
BL,786
BL,705
BL,795
BL,777
BL,887
BL,1698
BL,755
BL,744
BL,782
BL,806
BL,762
BL,770
BL,687
BL,653
BL,801
BL,745
BL,697
BL,1969
BL,712
BL,844
BL,871
BL,792
BL,766
BL,1286
BL,775
BL,1706
BL,800
BL,806
BL,1293
BL,790
BL,1719
BL,1272
BL,832
BL,839
BL,780
BL,763
BL,1267
BL,2003
BL,1261
BL,796
BL,749
BL,746
BL,758
BL,773
BL,776
BL,814
BL,869
BL,844
BL,1680
BL,1654
BL,849
BL,1265
BL,758
BL,785
BL,843
BL,742
BL,740
BL,675
BL,788
BL,713
BL,1280
BL,832
BL,855
BL,747
BL,861
BL,778
BL,765
BL,875
BL,714
BL,675
BL,788
BL,715
BL,665
BL,913
BL,857
BL,796
BL,795
BL,776
BL,837
BL,837
BL,1319
BL,697
BL,736
BL,762
BL,836
BL,741
BL,696
BL,845
BL,710
BL,773
BL,2004
BL,755
BL,1267
BL,1281
BL,1263
BL,1272
BL,1294
BL,755
BL,698
BL,1277
BL,793
BL,822
BL,841
BL,1976
BL,727
BL,2005
BL,710
BL,1281
BL,727
BL,773
BL,846
BL,852
BL,757
BL,766
BL,1986
BL,1355
BL,856
BL,795
BL,762
BL,794
BL,735
BL,804
BL,1295
BL,702
BL,671
BL,807
BL,1261
BL,880
BL,1251
BL,699
BL,754
BL,786
BL,1955
BL,766
BL,777
BL,1571
BL,1567
BL,1602
BL,1555
BL,1578
BL,2056
BL,1583
BL,1651
BL,1559
BL,1625
BL,1621
BL,1583
BL,1645
BL,1614
BL,1559
BL,2016
BL,1690
BL,1646
BL,1534
BL,1655
BL,1621
BL,1609
BL,1630
BL,1600
BL,1585
BL,1600
BL,1521
BL,1620
BL,1613
BL,1542
BL,1659
BL,1650
BL,1612
BL,1584
BL,1650
BL,1608
BL,1512
BL,1629
BL,1649
BL,1651
BL,1661
BL,1497
BL,1602
BL,1657
BL,1626
BL,1625
BL,1583
BL,1627
BL,1622
BL,1653
BL,1651
BL,1513
BL,1565
BL,2021
BL,1798
BL,1634
BL,1607
BL,1632
BL,1577
BL,1608
BL,1595
BL,1584
BL,1658
BL,1566
BL,1637
BL,1602
BL,1593
BL,1572
BL,1632
BL,1567
BL,1645
BL,1658
BL,2007
BL,1559
BL,1626
BL,1563
BL,1637
BL,1634
BL,1695
BL,1624
BL,1503
BL,1500
BL,1549
BL,1576
BL,1515
BL,1672
BL,1572
BL,1533
BL,1688
BL,1647
BL,1612
BL,1579
BL,2039
BL,1919
BL,1621
BL,1636
BL,1566
BL,2051
BL,1601
BL,1565
BL,1574
BL,1630
BL,1579
BL,2194
BL,1647
BL,1638
BL,1600
BL,2045
BL,1552
BL,1588
BL,1633
BL,1626
BL,1562
BL,1578
BL,1638
BL,1559
BL,2024
BL,1589
BL,1624
BL,1608
BL,1523
BL,1673
BL,1675
BL,1644
BL,1621
BL,1580
BL,1565
BL,1608
BL,1660
BL,1537
BL,1568
BL,1629
BL,1549
BL,1601
BL,1627
BL,1653
BL,1522
BL,1616
BL,1633
BL,1609
BL,1656
BL,1599
BL,1588
BL,1574
BL,1621
BL,1632
BL,1648
BL,1564
BL,1610
BL,1541
BL,1592
BL,2161
BL,1575
BL,1637
BL,1585
BL,1593
BL,1521
BL,2032
BL,1537
BL,1594
BL,1600
BL,2022
BL,1538
BL,2011
BL,1625
BL,1574
BL,1641
BL,1597
BL,1551
BL,2014
BL,2199
BL,1615
BL,2023
BL,1556
BL,1516
BL,1578
BL,1564
BL,1582
BL,1529
BL,1581
BL,1651
BL,1586
BL,1655
BL,1654
BL,1571
BL,2011
BL,1499
BL,1599
BL,1553
BL,1555
BL,1602
BL,1620
BL,1627
BL,1629
BL,1625
BL,1618
BL,1568
BL,1574
BL,2026
BL,1632
BL,1676
BL,1650
BL,1655
BL,1666
BL,1594
BL,1604
BL,1557
BL,1596
BL,1646
BL,1612
BL,1625
BL,1549
BL,1581
BL,1621
BL,1654
BL,1652
BL,1598
BL,1504
BL,1580
BL,1547
BL,1642
BL,1650
BL,1617
BL,1533
BL,1599
BL,1614
BL,1586
BL,1649
BL,1666
BL,1620
BL,1558
BL,1577
BL,1657
BL,1590
BL,1577
BL,1567
BL,1573
BL,2200
BL,1649
BL,1580
BL,2016
BL,2033
BL,2008
BL,2019
BL,1620
BL,1659
BL,2021
BL,1553
BL,1559
BL,2028
BL,1562
BL,1636
BL,1624
BL,1645
BL,1635
BL,2170
BL,1570
BL,2187
BL,1559
BL,2005
BL,1606
BL,1592
BL,1616
BL,1675
BL,1621
BL,1577
BL,2178
BL,1659
BL,1649
BL,1587
BL,1544
BL,1601
BL,1578
BL,1553
BL,1581
BL,2029
BL,1629
BL,1572
BL,1510
BL,2033
BL,1651
BL,2020
BL,1537
BL,1592
BL,1622
BL,2136
BL,1547
BL,1562
BL,798
BL,1356
BL,712
BL,1248
BL,832
BL,740
BL,841
BL,780
BL,1321
BL,856
BL,787
BL,841
BL,828
BL,796
BL,761
BL,834
BL,844
BL,1631
BL,767
BL,807
BL,1316
BL,755
BL,1314
BL,762
BL,791
BL,1315
BL,824
BL,1282
BL,826
BL,846
BL,789
BL,836
BL,800
BL,830
BL,839
BL,837
BL,1308
BL,1003
BL,831
BL,826
BL,811
BL,743
BL,816
BL,718
BL,855
BL,827
BL,782
BL,760
BL,843
BL,897
BL,1268
BL,1320
BL,762
BL,827
BL,801
BL,864
BL,833
BL,768
BL,848
BL,752
BL,886
BL,809
BL,810
BL,1330
BL,1135
BL,741
BL,804
BL,1366
BL,707
BL,750
BL,801
BL,1950
BL,826
BL,804
BL,814
BL,1306
BL,1637
BL,807
BL,808
BL,833
BL,755
BL,1273
BL,1330
BL,791
BL,831
BL,838
BL,1274
BL,835
BL,860
BL,816
BL,828
BL,859
BL,795
BL,751
BL,763
BL,876
BL,1587
BL,837
BL,795
BL,846
BL,768
BL,831
BL,828
BL,803
BL,836
BL,833
BL,1921
BL,800
BL,1340
BL,1609
BL,1332
BL,1608
BL,1332
BL,801
BL,712
BL,833
BL,775
BL,1326
BL,1953
BL,727
BL,1319
BL,762
BL,834
BL,744
BL,881
BL,770
BL,869
BL,1543
BL,849
BL,1571
BL,1328
BL,832
BL,816
BL,772
BL,776
BL,793
BL,764
BL,820
BL,1344
BL,792
BL,841
BL,817
BL,785
BL,828
BL,782
BL,742
BL,797
BL,819
BL,754
BL,840
BL,902
BL,819
BL,776
BL,787
BL,1276
BL,753
BL,699
BL,732
BL,835
BL,799
BL,840
BL,865
BL,740
BL,741
BL,1938
BL,831
BL,1325
BL,1332
BL,1325
BL,1333
BL,739
BL,856
BL,1359
BL,1338
BL,746
BL,791
BL,776
BL,774
BL,844
BL,1919
BL,1947
BL,1335
BL,772
BL,873
BL,829
BL,828
BL,1941
BL,1269
BL,830
BL,815
BL,760
BL,1333
BL,833
BL,1323
BL,890
BL,1305
BL,817
BL,1899
BL,754
BL,1341
BL,1307
BL,1307
BL,1237
BL,1281
BL,1337
BL,1799
BL,1256
BL,1324
BL,1336
BL,1295
BL,1418
BL,1255
BL,1282
BL,1307
BL,1322
BL,1321
BL,1232
BL,1304
BL,1439
BL,1287
BL,1309
BL,1332
BL,1314
BL,1327
BL,1338
BL,2063
BL,1324
BL,1391
BL,1310
BL,1783
BL,1311
BL,1332
BL,1827
BL,1264
BL,1327
BL,1272
BL,1782
BL,1279
BL,1759
BL,1290
BL,1218
BL,1322
BL,1225
BL,1335
BL,1302
BL,1285
BL,1230
BL,1230
BL,1225
BL,1322
BL,1304
BL,1458
BL,1287
BL,1285
BL,1274
BL,1233
BL,1270
BL,1296
BL,1317
BL,1278
BL,1333
BL,1312
BL,1388
BL,1325
BL,1346
BL,1329
BL,1257
BL,1310
BL,1802
BL,1260
BL,1281
BL,1321
BL,1310
BL,1232
BL,1311
BL,1327
BL,1362
BL,1293
BL,1378
BL,1326
BL,1284
BL,1302
BL,1354
BL,1322
BL,1323
BL,1284
BL,1335
BL,1301
BL,1278
BL,1280
BL,1241
BL,1288
BL,1313
BL,1254
BL,1287
BL,1331
BL,2380
BL,1306
BL,1278
BL,1320
BL,1320
BL,2104
BL,1293
BL,1287
BL,1325
BL,1267
BL,1363
BL,1767
BL,1328
BL,1329
BL,1281
BL,1275
BL,1327
BL,1196
BL,1734
BL,1260
BL,1326
BL,1323
BL,1384
BL,1215
BL,1311
BL,1328
BL,1244
BL,1275
BL,1363
BL,1277
BL,1255
BL,2063
BL,1209
BL,1291
BL,1349
BL,1280
BL,1321
BL,1203
BL,1316
BL,1320
BL,1351
BL,1312
BL,1287
BL,1226
BL,1264
BL,1254
BL,1312
BL,1297
BL,2358
BL,1251
BL,1324
BL,1347
BL,1348
BL,1331
BL,1375
BL,2096
BL,1341
BL,1345
BL,1332
BL,2079
BL,1309
BL,1325
BL,1289
BL,1393
BL,1280
BL,2377
BL,1331
BL,1354
BL,1285
BL,1357
BL,1307
BL,1378
BL,1324
BL,1354
BL,1350
BL,1297
BL,1252
BL,2075
BL,1265
BL,2011
BL,1328
BL,1292
BL,1251
BL,1400
BL,1271
BL,1289
BL,1317
BL,1288
BL,1276
BL,1305
BL,1306
BL,1318
BL,1259
BL,1271
BL,1199
BL,1311
BL,1331
BL,1291
BL,1320
BL,1315
BL,1388
BL,1300
BL,1260
BL,1280
BL,1322
BL,1346
BL,1248
BL,1288
BL,1294
BL,1313
BL,1284
BL,1364
BL,1357
BL,1394
BL,1312
BL,1793
BL,1262
BL,1322
BL,1300
BL,1254
BL,1275
BL,1223
BL,1335
BL,1182
BL,1327
BL,1232
BL,1269
BL,1266
BL,1315
BL,1317
BL,1278
BL,2373
BL,1225
BL,1321
BL,1318
BL,1264
BL,1262
BL,1285
BL,1352
BL,1293
BL,1321
BL,1314
BL,1284
BL,2353
BL,1274
BL,2376
BL,1288
BL,1327
BL,1390
BL,1337
BL,1332
BL,1303
BL,1317
BL,2374
BL,1803
BL,1307
BL,1335
BL,1276
BL,1344
BL,1342
BL,1390
BL,1233
BL,1323
BL,1316
BL,1369
BL,1356
BL,1324
BL,1349
BL,1284
BL,2318
BL,1377
BL,1351
BL,722
BL,1338
BL,661
BL,1238
BL,778
BL,744
BL,785
BL,714
BL,1307
BL,802
BL,713
BL,796
BL,750
BL,687
BL,659
BL,749
BL,821
BL,1576
BL,702
BL,755
BL,1250
BL,723
BL,1251
BL,730
BL,734
BL,1249
BL,776
BL,1224
BL,770
BL,818
BL,718
BL,813
BL,760
BL,768
BL,794
BL,788
BL,1277
BL,954
BL,805
BL,682
BL,753
BL,638
BL,688
BL,711
BL,835
BL,800
BL,794
BL,693
BL,814
BL,821
BL,1236
BL,1288
BL,691
BL,800
BL,693
BL,774
BL,777
BL,690
BL,772
BL,615
BL,808
BL,748
BL,742
BL,1311
BL,1121
BL,704
BL,710
BL,1350
BL,665
BL,625
BL,692
BL,1909
BL,756
BL,696
BL,698
BL,1318
BL,1606
BL,742
BL,754
BL,779
BL,731
BL,1181
BL,1309
BL,728
BL,759
BL,817
BL,1223
BL,812
BL,797
BL,736
BL,780
BL,833
BL,690
BL,705
BL,722
BL,810
BL,1557
BL,794
BL,698
BL,803
BL,741
BL,744
BL,804
BL,686
BL,787
BL,776
BL,1863
BL,772
BL,1299
BL,1594
BL,1307
BL,1606
BL,1306
BL,758
BL,698
BL,809
BL,746
BL,1288
BL,1909
BL,713
BL,1288
BL,710
BL,746
BL,721
BL,808
BL,716
BL,768
BL,1543
BL,758
BL,1499
BL,1292
BL,765
BL,754
BL,714
BL,662
BL,738
BL,706
BL,791
BL,1319
BL,737
BL,820
BL,779
BL,721
BL,760
BL,777
BL,728
BL,738
BL,802
BL,702
BL,822
BL,836
BL,781
BL,724
BL,753
BL,1209
BL,686
BL,678
BL,670
BL,786
BL,733
BL,781
BL,767
BL,673
BL,590
BL,1910
BL,786
BL,1307
BL,1314
BL,1305
BL,1299
BL,683
BL,752
BL,1322
BL,1316
BL,702
BL,749
BL,718
BL,711
BL,790
BL,1874
BL,1908
BL,1317
BL,817
BL,743
BL,795
BL,762
BL,728
BL,1906
BL,1237
BL,764
BL,760
BL,688
BL,1321
BL,802
BL,1313
BL,817
BL,1277
BL,777
BL,1859
BL,673
BL,801
BL,740
BL,760
BL,737
BL,842
BL,1317
BL,687
BL,1345
BL,725
BL,689
BL,746
BL,814
BL,662
BL,731
BL,1243
BL,794
BL,741
BL,827
BL,757
BL,892
BL,777
BL,729
BL,778
BL,815
BL,836
BL,1695
BL,719
BL,827
BL,1367
BL,716
BL,778
BL,1378
BL,775
BL,705
BL,1366
BL,1341
BL,759
BL,852
BL,745
BL,825
BL,821
BL,764
BL,740
BL,1231
BL,847
BL,806
BL,704
BL,685
BL,832
BL,760
BL,867
BL,756
BL,825
BL,787
BL,752
BL,807
BL,839
BL,767
BL,1365
BL,1242
BL,747
BL,772
BL,698
BL,825
BL,797
BL,806
BL,766
BL,832
BL,733
BL,759
BL,747
BL,740
BL,761
BL,1277
BL,1050
BL,672
BL,786
BL,668
BL,1322
BL,749
BL,762
BL,704
BL,779
BL,736
BL,1923
BL,771
BL,784
BL,1226
BL,748
BL,1694
BL,723
BL,714
BL,745
BL,1292
BL,725
BL,1270
BL,746
BL,710
BL,809
BL,1307
BL,804
BL,729
BL,779
BL,747
BL,681
BL,769
BL,785
BL,1665
BL,805
BL,766
BL,787
BL,803
BL,783
BL,840
BL,757
BL,788
BL,777
BL,822
BL,746
BL,765
BL,731
BL,1912
BL,688
BL,838
BL,762
BL,789
BL,1252
BL,820
BL,1720
BL,770
BL,774
BL,1237
BL,747
BL,1682
BL,1245
BL,752
BL,841
BL,781
BL,720
BL,1254
BL,1929
BL,700
BL,1259
BL,777
BL,760
BL,759
BL,770
BL,791
BL,751
BL,751
BL,1622
BL,785
BL,1599
BL,832
BL,1251
BL,765
BL,833
BL,702
BL,738
BL,765
BL,709
BL,680
BL,751
BL,696
BL,1240
BL,708
BL,784
BL,756
BL,852
BL,803
BL,720
BL,769
BL,694
BL,842
BL,794
BL,827
BL,1365
BL,696
BL,740
BL,703
BL,769
BL,702
BL,819
BL,724
BL,665
BL,683
BL,759
BL,729
BL,673
BL,1925
BL,821
BL,766
BL,1247
BL,1277
BL,1253
BL,1261
BL,678
BL,790
BL,1254
BL,729
BL,699
BL,1241
BL,776
BL,742
BL,786
BL,1916
BL,723
BL,1929
BL,750
BL,1275
BL,776
BL,773
BL,1934
BL,1366
BL,781
BL,749
BL,810
BL,785
BL,805
BL,819
BL,1276
BL,710
BL,818
BL,1259
BL,1249
BL,744
BL,774
BL,1860
BL,811
BL,756
BL,853
BL,1438
BL,724
BL,1322
BL,802
BL,769
BL,842
BL,744
BL,1410
BL,844
BL,773
BL,881
BL,893
BL,776
BL,741
BL,841
BL,825
BL,1648
BL,745
BL,786
BL,1303
BL,735
BL,1313
BL,818
BL,759
BL,1302
BL,816
BL,1308
BL,856
BL,816
BL,798
BL,818
BL,794
BL,825
BL,879
BL,877
BL,1370
BL,1020
BL,808
BL,799
BL,774
BL,759
BL,824
BL,799
BL,832
BL,790
BL,783
BL,761
BL,806
BL,841
BL,1305
BL,1382
BL,754
BL,790
BL,789
BL,816
BL,803
BL,833
BL,778
BL,731
BL,907
BL,789
BL,796
BL,1408
BL,1127
BL,742
BL,788
BL,1446
BL,754
BL,753
BL,784
BL,1890
BL,809
BL,777
BL,785
BL,1416
BL,1662
BL,796
BL,767
BL,803
BL,751
BL,1284
BL,1402
BL,795
BL,822
BL,850
BL,1302
BL,825
BL,812
BL,784
BL,861
BL,894
BL,765
BL,822
BL,834
BL,895
BL,1604
BL,886
BL,763
BL,882
BL,789
BL,835
BL,832
BL,778
BL,876
BL,837
BL,1850
BL,817
BL,1407
BL,1665
BL,1402
BL,1618
BL,1398
BL,775
BL,762
BL,814
BL,795
BL,1384
BL,1894
BL,738
BL,1393
BL,805
BL,803
BL,777
BL,859
BL,800
BL,888
BL,1571
BL,843
BL,1553
BL,1400
BL,833
BL,803
BL,761
BL,753
BL,757
BL,733
BL,833
BL,1419
BL,760
BL,853
BL,859
BL,752
BL,851
BL,808
BL,781
BL,820
BL,797
BL,846
BL,889
BL,861
BL,782
BL,802
BL,1287
BL,759
BL,698
BL,772
BL,875
BL,760
BL,873
BL,864
BL,746
BL,761
BL,1885
BL,854
BL,1412
BL,1412
BL,1405
BL,1399
BL,740
BL,840
BL,1420
BL,1411
BL,774
BL,786
BL,765
BL,748
BL,823
BL,1857
BL,1886
BL,1414
BL,877
BL,792
BL,835
BL,826
BL,830
BL,1881
BL,1306
BL,807
BL,787
BL,795
BL,1424
BL,845
BL,1407
BL,866
BL,1381
BL,812
BL,1832
BL,823
BL,723
BL,1331
BL,622
BL,1290
BL,673
BL,650
BL,754
BL,621
BL,1285
BL,718
BL,669
BL,756
BL,787
BL,679
BL,581
BL,714
BL,805
BL,1649
BL,584
BL,688
BL,1308
BL,617
BL,1309
BL,716
BL,641
BL,1307
BL,697
BL,1242
BL,696
BL,794
BL,679
BL,750
BL,682
BL,708
BL,754
BL,752
BL,1288
BL,888
BL,778
BL,707
BL,652
BL,562
BL,714
BL,700
BL,804
BL,782
BL,734
BL,676
BL,787
BL,729
BL,1288
BL,1275
BL,644
BL,782
BL,639
BL,704
BL,674
BL,727
BL,722
BL,627
BL,784
BL,709
BL,643
BL,1302
BL,1036
BL,657
BL,671
BL,1338
BL,617
BL,583
BL,684
BL,1937
BL,692
BL,661
BL,691
BL,1289
BL,1671
BL,669
BL,653
BL,674
BL,693
BL,1261
BL,1298
BL,663
BL,720
BL,700
BL,1233
BL,779
BL,700
BL,740
BL,748
BL,755
BL,680
BL,765
BL,735
BL,767
BL,1608
BL,754
BL,639
BL,763
BL,678
BL,701
BL,733
BL,678
BL,751
BL,706
BL,1893
BL,705
BL,1281
BL,1647
BL,1276
BL,1631
BL,1280
BL,730
BL,639
BL,778
BL,720
BL,1283
BL,1936
BL,615
BL,1282
BL,740
BL,696
BL,713
BL,722
BL,661
BL,729
BL,1570
BL,742
BL,1555
